onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Frequent  	0.5	100	205.png
21.2	1.2	Frequent  	0.4	100	21.png
33.2	1.2	Frequent  	0.5	100	205.png
45.2	1.2	Frequent  	0.5	100	84.png
57.2	1.2	Frequent  	0.6	100	129.png
69.3	1.2	Frequent  	0.3	100	84.png
81.2	1.2	Frequent  	0.3	100	84.png
93.2	1.2	Frequent  	0.3	0	21.png
105.5	1.2	Frequent  	0.3	100	21.png
117.3	1.2	Frequent  	0.5	100	84.png
129.2	1.2	Frequent  	0.4	100	129.png
141.2	1.2	Frequent  	0.3	100	84.png
153.3	1.2	Frequent  	0.5	100	205.png
165.3	1.2	Frequent  	0.4	100	205.png
177.4	1.2	Frequent  	0.4	100	129.png
189.6	1.2	Frequent  	0.4	100	129.png
201.2	1.2	Frequent  	1.1	100	205.png
213.2	1.2	Infrequent	0.7	100	129.png
225.2	1.2	Frequent  	0.5	100	129.png
237.2	1.2	Infrequent	0.5	0	205.png
249.3	1.2	Infrequent	0.5	100	84.png
261.4	1.2	Frequent  	0.6	100	21.png
273.4	1.2	Frequent  	0.4	100	21.png
285.2	1.2	Infrequent	0.5	100	21.png
