onset	duration	trial_type	response_time	correct	stim_file
9.4	1.2	Infrequent	0.5	100	84.png
21.2	1.2	Frequent  	0.5	100	129.png
33.2	1.2	Frequent  	0.5	100	129.png
45.2	1.2	Frequent  	0.5	100	21.png
57.2	1.2	Frequent  	0.5	100	84.png
69.2	1.2	Frequent  	0.5	100	129.png
81.2	1.2	Frequent  	0.4	0	205.png
93.3	1.2	Frequent  	0.6	100	129.png
105.2	1.2	Frequent  	0.4	100	84.png
117.2	1.2	Infrequent	0.6	100	21.png
129.2	1.2	Frequent  	0.5	100	21.png
141.3	1.2	Infrequent	0.6	100	205.png
153.2	1.2	Frequent  	0.5	100	205.png
165.3	1.2	Frequent  	0.5	100	21.png
177.2	1.2	Frequent  	0.5	100	21.png
189.3	1.2	Frequent  	0.5	0	205.png
201.6	1.2	Infrequent	0.6	100	129.png
213.2	1.2	Frequent  	0.5	100	129.png
225.2	1.2	Frequent  	0.4	100	205.png
237.4	1.2	Frequent  	0.5	100	84.png
249.7	1.2	Frequent  	0.6	100	205.png
261.4	1.2	Frequent  	0.3	100	84.png
273.4	1.2	Frequent  	0.3	100	84.png
285.4	1.2	Frequent  	0.4	0	21.png
